5	10903	1
5	12070	1
7	4549	1
7	6486	1
8	2195	1
8	6401	1
10	117	1
10	480	1
10	1733	1
10	2003	1
10	2744	1
10	2944	1
10	6389	1
10	9253	1
10	10216	1
10	11465	1
12	6297	1
12	13536	1
13	117	1
13	2744	1
13	11465	1
14	6553	1
16	60	1
16	2214	1
16	3976	1
16	4100	1
16	4193	1
16	6072	1
17	2396	1
23	157	1
23	3376	1
23	7064	1
23	8280	1
23	9894	1
23	10778	1
23	13633	1
24	7103	1
25	715	1
25	4093	1
27	940	1
27	1649	1
27	4836	1
35	2944	1
36	715	1
36	6870	1
37	4060	1
42	1474	1
42	3161	1
42	3982	1
42	7511	1
42	8920	1
42	11465	1
48	4406	1
48	4484	1
48	6674	1
48	7361	1
49	4108	1
50	78	1
50	130	1
50	193	1
50	260	1
50	265	1
50	353	1
50	457	1
50	475	1
50	495	1
50	503	1
50	549	1
50	755	1
50	1432	1
50	2624	1
50	2944	1
50	3123	1
50	3469	1
50	3953	1
50	4052	1
50	4171	1
50	4672	1
50	4687	1
50	4996	1
50	5432	1
50	5830	1
50	6381	1
50	6535	1
50	6867	1
50	7180	1
50	7243	1
50	7489	1
50	7609	1
50	8961	1
50	9003	1
50	11426	1
50	11465	1
51	837	1
51	1167	1
51	4120	1
51	6481	1
51	8786	1
56	676	1
56	2260	1
56	4058	1
56	5894	1
56	7511	1
56	11465	1
58	2260	1
58	4184	1
58	4193	1
60	16	1
60	2214	1
60	9646	1
62	1850	1
62	3222	1
62	4957	1
62	5357	1
62	7934	1
62	7973	1
62	8134	1
62	8353	1
62	9390	1
62	9658	1
62	9685	1
62	9974	1
62	10207	1
62	10273	1
68	5208	1
69	2368	1
69	4533	1
69	6191	1
69	13580	1
70	5878	1
70	7599	1
72	193	1
72	581	1
72	715	1
72	1361	1
72	1577	1
72	2214	1
72	2280	1
72	2365	1
72	2467	1
72	2676	1
72	2690	1
72	3123	1
72	3416	1
72	3467	1
72	3714	1
72	4100	1
72	4120	1
72	4310	1
72	4317	1
72	4591	1
72	4614	1
72	4919	1
72	5788	1
72	5847	1
72	5909	1
72	6104	1
72	6389	1
72	6770	1
72	7023	1
72	7230	1
72	7252	1
72	8271	1
72	8280	1
72	8448	1
72	8589	1
72	8808	1
72	8951	1
72	9061	1
72	9217	1
72	10291	1
72	10727	1
72	11077	1
72	11262	1
72	11927	1
72	12843	1
72	13192	1
77	715	1
77	1982	1
78	50	1
78	193	1
78	1889	1
78	1988	1
78	8245	1
80	8167	1
82	2095	1
82	7648	1
82	10080	1
82	13578	1
86	1893	1
86	2214	1
87	503	1
87	3376	1
87	7243	1
87	7681	1
88	782	1
90	2121	1
90	3602	1
91	4093	1
91	4565	1
91	5316	1
91	7613	1
92	2220	1
92	2382	1
92	3028	1
92	4172	1
92	4557	1
92	5000	1
92	5868	1
92	7081	1
92	7912	1
92	8166	1
92	9755	1
92	10209	1
92	11582	1
92	12192	1
92	13598	1
94	809	1
94	1581	1
94	2377	1
94	2751	1
94	3895	1
94	5400	1
94	5894	1
94	6665	1
94	7144	1
94	8035	1
94	8580	1
94	10170	1
97	1182	1
99	1081	1
99	1937	1
99	2204	1
99	2232	1
99	2698	1
99	3869	1
99	5120	1
99	5316	1
99	7915	1
99	8172	1
99	9253	1
99	9257	1
99	10183	1
99	11072	1
99	11162	1
99	12239	1
99	12383	1
100	7974	1
102	184	1
103	2195	1
104	613	1
104	1262	1
104	2334	1
104	3279	1
104	3500	1
104	3699	1
104	3894	1
104	3953	1
104	5432	1
104	6009	1
104	6671	1
104	7417	1
104	8037	1
104	8886	1
104	9221	1
104	9308	1
104	9462	1
