27	12615	1
33	3649	1
42	4387	1
54	3956	1
54	15950	1
68	1704	1
76	18190	1
78	1135	1
78	5218	1
95	1014	1
95	2528	1
95	3027	1
95	7952	1
95	16497	1
112	12615	1
116	8007	1
122	7236	1
124	19238	1
126	1231	1
126	2556	1
126	7645	1
126	8206	1
126	8700	1
126	9509	1
126	10439	1
126	11521	1
134	7950	1
136	2785	1
144	4084	1
164	1014	1
165	2556	1
165	3956	1
166	1014	1
170	6343	1
176	13219	1
191	13752	1
193	3759	1
193	10017	1
207	3956	1
211	412	1
211	1231	1
211	7645	1
211	8922	1
248	12975	1
252	2528	1
252	5191	1
252	12499	1
252	19012	1
253	1014	1
257	1231	1
265	8122	1
265	8196	1
268	8007	1
283	3419	1
283	3956	1
283	14700	1
288	2783	1
288	10439	1
290	2572	1
290	2714	1
290	10202	1
290	13883	1
292	6757	1
292	13273	1
292	14608	1
293	12270	1
293	16036	1
294	14867	1
299	1883	1
299	7877	1
299	8206	1
299	11340	1
303	14867	1
311	3674	1
322	602	1
335	8274	1
362	16823	1
363	851	1
363	7913	1
370	602	1
376	2399	1
376	2885	1
376	7654	1
376	12798	1
391	362	1
391	368	1
391	412	1
391	1348	1
391	1560	1
391	3768	1
391	3853	1
391	4308	1
391	4681	1
391	8116	1
391	13422	1
391	16879	1
393	496	1
393	1686	1
393	2944	1
393	3317	1
393	4321	1
393	6410	1
393	8568	1
393	9380	1
393	9584	1
393	10758	1
393	13126	1
393	16160	1
393	16663	1
393	18411	1
404	3694	1
404	7446	1
404	13708	1
404	15837	1
409	2916	1
409	4389	1
409	5889	1
409	13126	1
409	13783	1
412	112	1
412	211	1
412	215	1
412	259	1
412	283	1
412	360	1
412	446	1
412	547	1
412	616	1
412	694	1
412	814	1
412	843	1
412	845	1
412	873	1
412	886	1
412	981	1
412	1006	1
412	1014	1
412	1162	1
412	1366	1
412	1377	1
412	1386	1
412	1568	1
412	2208	1
412	2248	1
412	2503	1
412	2508	1
412	2533	1
412	2556	1
412	2795	1
412	2879	1
412	3048	1
412	3173	1
412	3252	1
412	3281	1
412	3429	1
412	3752	1
412	3918	1
412	3932	1
412	3956	1
412	3982	1
412	4066	1
412	4211	1
412	4255	1
412	4444	1
412	4561	1
412	4680	1
412	5092	1
412	5324	1
412	5755	1
412	5805	1
412	5889	1
412	6402	1
412	6989	1
412	7382	1
412	7678	1
412	8497	1
412	9694	1
412	10983	1
412	11736	1
412	12606	1
412	12878	1
412	12913	1
412	13218	1
412	13423	1
412	13426	1
412	13520	1
412	13575	1
412	13608	1
412	14020	1
412	14508	1
412	14524	1
412	14698	1
412	14834	1
412	15651	1
412	16118	1
412	16163	1
412	16199	1
412	16776	1
412	17671	1
412	17812	1
412	18426	1
412	18728	1
412	19013	1
419	3317	1
419	7432	1
419	13987	1
421	10513	1
436	3956	1
436	7654	1
446	3569	1
446	13819	1
452	5637	1
452	15190	1
496	393	1
505	16239	1
515	8007	1
521	2360	1
522	13912	1
523	2248	1
523	7388	1
523	18560	1
527	12615	1
547	412	1
547	1377	1
547	5177	1
547	6058	1
547	6705	1
547	7211	1
547	7644	1
547	7654	1
547	7751	1
563	3292	1
577	577	1
596	3649	1
615	12352	1
616	412	1
616	2795	1
616	5176	1
622	8275	1
623	2781	1
623	12162	1
623	12293	1
623	17066	1
630	2013	1
630	3580	1
638	3317	1
638	8307	1
677	677	1
677	1751	1
677	8534	1
679	1368	1
679	15710	1
691	1377	1
691	3204	1
691	13108	1
691	17181	1
693	1213	1
693	4063	1
694	2352	1
694	5943	1
694	11240	1
694	12321	1
694	13106	1
700	12615	1
712	7718	1
712	10204	1
730	2652	1
730	4363	1
730	5891	1
730	10637	1
730	13127	1
754	8700	1
770	572	1
778	1014	1
788	873	1
788	12083	1
791	3318	1
791	3752	1
791	4422	1
799	3671	1
799	3970	1
799	4308	1
799	5126	1
808	2949	1
814	5176	1
843	412	1
843	1377	1
843	7872	1
850	5734	1
851	363	1
855	1541	1
855	6023	1
869	6893	1
872	3649	1
872	16660	1
877	2005	1
877	3047	1
878	95	1
878	3102	1
878	4847	1
878	5176	1
878	6056	1
878	6142	1
878	6498	1
878	7784	1
878	8534	1
878	9526	1
878	10758	1
878	10814	1
878	13126	1
878	15045	1
878	17131	1
878	17845	1
878	19220	1
885	7971	1
885	9283	1
885	17397	1
888	3568	1
897	3956	1
906	13374	1
917	1775	1
917	3766	1
924	1092	1
924	2379	1
924	4063	1
951	6596	1
951	8657	1
951	9584	1
951	17128	1
957	3738	1
957	7750	1
964	4596	1
964	7756	1
964	10198	1
964	11741	1
981	2879	1
981	16991	1
999	1014	1
1006	412	1
1006	3674	1
1013	6893	1
1014	91	1
1014	95	1
1014	131	1
1014	144	1
1014	164	1
1014	166	1
1014	253	1
1014	283	1
1014	635	1
1014	639	1
1014	778	1
1014	801	1
1014	843	1
1014	873	1
1014	981	1
1014	999	1
1014	1006	1
1014	1115	1
1014	1162	1
1014	1213	1
1014	1321	1
1014	1348	1
1014	1377	1
1014	1425	1
1014	1428	1
1014	1481	1
1014	1541	1
1014	1560	1
1014	1662	1
1014	1697	1
1014	1750	1
1014	1766	1
1014	1791	1
1014	1804	1
1014	1883	1
1014	2042	1
1014	2114	1
1014	2527	1
1014	2607	1
1014	2668	1
1014	2769	1
1014	2794	1
1014	2795	1
1014	2879	1
1014	2969	1
1014	3272	1
1014	3391	1
1014	3429	1
1014	3468	1
1014	3489	1
1014	3768	1
1014	3853	1
1014	4008	1
1014	4156	1
1014	4211	1
1014	4266	1
1014	4308	1
1014	4681	1
1014	5092	1
1014	5543	1
1014	5582	1
1014	5755	1
1014	5805	1
1014	5832	1
1014	6059	1
1014	6316	1
1014	6685	1
1014	6989	1
1014	7732	1
1014	8384	1
1014	8498	1
1014	8619	1
1014	8699	1
1014	9427	1
1014	9825	1
1014	10378	1
1014	10400	1
1014	11181	1
1014	11242	1
1014	11934	1
1014	12640	1
1014	13066	1
1014	13193	1
1014	13422	1
1014	13424	1
1014	13556	1
1014	13667	1
1014	13732	1
1014	14020	1
1014	14260	1
1014	14608	1
1014	14802	1
1014	15318	1
1014	15496	1
1014	15566	1
1014	16469	1
1014	16494	1
1014	16945	1
1014	17270	1
1014	17498	1
1014	17646	1
1014	18134	1
1014	18189	1
1014	18491	1
1022	600	1
1022	1378	1
1022	1523	1
1022	1768	1
1022	3328	1
1022	6329	1
1022	7774	1
1022	8920	1
1022	13126	1
1022	13816	1
1024	1452	1
1024	1472	1
1024	10318	1
1026	3970	1
1038	3693	1
1069	9294	1
1070	288	1
1070	1585	1
1070	2414	1
1070	3650	1
1070	5307	1
1070	5763	1
1070	9662	1
1070	11571	1
1070	13488	1
1070	14799	1
1070	16359	1
1070	17202	1
1070	17644	1
1070	17688	1
1070	18024	1
1070	18821	1
1092	108	1
1092	539	1
1092	2556	1
1092	2759	1
1092	5160	1
1092	6732	1
1092	9584	1
1092	9796	1
1092	13218	1
1092	15641	1
1092	16117	1
1101	793	1
1101	1515	1
1101	2957	1
1101	6753	1
1101	6962	1
1101	7815	1
1101	9581	1
1101	11934	1
1101	14904	1
1103	2594	1
1103	3970	1
1103	5886	1
1103	7382	1
1115	1014	1
1123	2572	1
1123	16401	1
1131	1231	1
1135	78	1
1135	333	1
1135	5218	1
1136	9638	1
1141	1218	1
1143	10019	1
1143	15931	1
1144	7952	1
1149	1149	1
1149	1227	1
1149	15265	1
1155	95	1
1155	1686	1
1155	3102	1
1155	3317	1
1155	5437	1
1155	13066	1
1162	412	1
1162	1014	1
1168	95	1
1168	4172	1
1168	5889	1
1168	7266	1
1168	12975	1
1168	13126	1
1174	12643	1
1174	16161	1
1177	1177	1
1193	5317	1
1194	1752	1
1197	8700	1
1209	1373	1
1209	2713	1
1209	2898	1
1209	5889	1
1209	8337	1
1209	8409	1
1209	9524	1
1209	10017	1
1209	17838	1
1213	1014	1
1213	2795	1
1213	3956	1
1213	8405	1
1218	368	1
1218	1141	1
1218	1231	1
1218	1917	1
1218	6313	1
1218	7184	1
1218	7877	1
1218	8110	1
1218	9197	1
1218	9382	1
1218	11934	1
1218	12227	1
1218	13024	1
1218	13126	1
1218	13587	1
1218	13816	1
1218	14479	1
1218	14801	1
1218	14834	1
1218	15556	1
1218	16716	1
1218	17671	1
1220	327	1
1220	769	1
1220	981	1
1220	1034	1
1220	1267	1
1220	1348	1
1220	1377	1
1220	1425	1
1220	1560	1
1220	1767	1
1220	1917	1
1220	2795	1
1220	3119	1
1220	3768	1
1220	3851	1
1220	3853	1
1220	4063	1
1220	4308	1
1220	5266	1
1220	8116	1
1220	8983	1
1220	9323	1
1220	9351	1
1220	10138	1
1220	12774	1
1220	13422	1
1220	13667	1
1220	13732	1
1227	981	1
1227	1031	1
1227	1149	1
1227	1197	1
1227	1570	1
1227	1747	1
1227	3531	1
1227	3742	1
1227	3982	1
1227	5136	1
1227	6893	1
1227	7585	1
1227	8289	1
1227	11267	1
1227	12613	1
1227	13424	1
1227	15445	1
1230	4826	1
1230	11270	1
1230	16627	1
1231	126	1
1231	211	1
1231	257	1
1231	299	1
1231	639	1
1231	1040	1
1231	1131	1
1231	1166	1
1231	1231	1
1231	1767	1
1231	1917	1
1231	2189	1
1231	2292	1
1231	2502	1
1231	3368	1
1231	3531	1
1231	5711	1
1231	5872	1
1231	6619	1
1231	6835	1
1231	10400	1
1231	11340	1
1231	11440	1
1231	12253	1
1231	12318	1
1231	12427	1
1231	12540	1
1231	12688	1
1231	13005	1
1231	15651	1
1231	16315	1
1231	16688	1
1231	16955	1
1231	17850	1
1231	18709	1
1231	19162	1
1231	19281	1
1231	19420	1
1236	6372	1
1236	7469	1
1270	14867	1
1272	1377	1
1274	5073	1
1287	3674	1
1297	15095	1
